id,title,author,type,publishedYear,isbn,filename,postUrl,attachmentUrl
openBook118,Η τιμή και το χρήμα,Κωνσταντίνος Θεοτόκης (1872 – 1923),Νουβέλα,2019,978-618-84176-8-7,Η τιμή και το χρήμα.pdf,https://www.openbook.gr/i-timi-kai-to-xrima/,http://bit.ly/2vHhGGR
openBook119,Η Λήδα στον κόσμο των γραμμάτων,Νικόλας Σμυρνάκης,Παραμύθι,2012,978-960-99990-6-9  //  Σελίδες: 9  //  Έτος έκδοσης: 2012,Η Λήδα στον κόσμο των γραμμάτων.pdf,https://www.openbook.gr/i-lida-ston-kosmo-twn-grammatwn/,http://bit.ly/2tnNEpw
openBook120,Μήνυμα σε μπουκάλι,,Μικροδιήγημα,2018,978-618-81465-7-0,Μήνυμα σε μπουκάλι.pdf,https://www.openbook.gr/minyma-se-mpoukali/,http://bit.ly/2HcdvGn
openBook121,Ματθίλδη: απομνημονεύματα νεανίδος ύπανδρου,Eugene Sue (1804-1857),,1846,,Ματθίλδη: απομνημονεύματα νεανίδος ύπανδρου.pdf,https://www.openbook.gr/mathilde/,http://bit.ly/2kz3NJ8
openBook122,Φερνάνδος Δουπλέσιος ή Απομνημονεύματα ανδρός συζύγου,Eugene Sue (1804-1857),,1852,,Φερνάνδος Δουπλέσιος ή Απομνημονεύματα ανδρός συζύγου.pdf,https://www.openbook.gr/fernandos-douplesios/,http://bit.ly/2lUeNkg
openBook123,"Πάυλα Μόντη, ή, το μέγαρον Λαμπέρ",Eugene Sue (1804-1857),,1858,,"Πάυλα Μόντη, ή, το μέγαρον Λαμπέρ.pdf",https://www.openbook.gr/paula-monti-to-megaron-lamper/,http://bit.ly/2lPOI63
openBook124,Παρισίων απόκρυφα,Eugene Sue (1804-1857),,1883,,Παρισίων απόκρυφα.pdf,https://www.openbook.gr/parisiwn-apokryfa/,http://bit.ly/2kKNusH
openBook125,Ο περιπλανώμενος Ιουδαίος,Eugene Sue (1804-1857),,1861,,Ο περιπλανώμενος Ιουδαίος.pdf,https://www.openbook.gr/o-periplanwmenos-ioudaios/,http://bit.ly/2kK9d3P
openBook126,Τα επτά θανάσιμα αμαρτήματα,Eugene Sue (1804-1857),,1851,,Τα επτά θανάσιμα αμαρτήματα.pdf,https://www.openbook.gr/ta-epta-thanasima-amartimata/,http://bit.ly/2kKc10O
openBook127,Τα απόκρυφα των Αθηνών και αι περιπέτειαι του Αγγλου περιηγητού Τζων Τζάκετ,Γεράσιμος Φερεντίνος,Μυθιστόρημα,1889,,Τα απόκρυφα των Αθηνών και αι περιπέτειαι του Αγγλου περιηγητού Τζων Τζάκετ.pdf,https://www.openbook.gr/ta-apokryfa-twn-athinwn/,http://bit.ly/2lMgikM
openBook128,Ζωή κι αγάπη στη μοναξιά: ιστορικά ενός καινούργιου Ρομπινσώνα,Γιάννης Ψυχάρης (1854-1929),Μυθιστόρημα,1904,,Ζωή κι αγάπη στη μοναξιά: ιστορικά ενός καινούργιου Ρομπινσώνα.pdf,https://www.openbook.gr/zwi-ki-agapi-sti-monaxia/,http://bit.ly/2kIVBWG
openBook129,Ο απροσδόκητος γάμος,Νικόλαος Ράμφος,Διήγημα,1878,,Ο απροσδόκητος γάμος.pdf,https://www.openbook.gr/o-aprosdokitos-gamos-2/,http://bit.ly/2m8aPon
openBook130,Μια μπουνιά κι ένα φιλί,Βασίλειος Κάππας,Ποίηση,2019,978-618-84542-0-0,Μια μπουνιά κι ένα φιλί.pdf,https://www.openbook.gr/mia-mpounia-ki-ena-fili/,http://bit.ly/2ksf9i2
openBook131,,,,,,.pdf,https://www.openbook.gr/egkleismos/,
openBook132,Ανοίγοντας παλιά συρτάρια,Βασίλειος Κάππας,Ποίηση,2019,978-618-00-1450-1,Ανοίγοντας παλιά συρτάρια.pdf,https://www.openbook.gr/anoigontas-palia-syrtaria/,http://bit.ly/2m0ztqW
openBook133,Η ενδυμασία του κλήρου,Πάνος Μιχελής,Μελέτη,2019,978-618-84528-1-7,Η ενδυμασία του κλήρου.pdf,https://www.openbook.gr/i-endymasia-tou-klirou/,http://bit.ly/2MJdlwe
openBook134,Καρπούζια στο κατώι,Γ. Κατσάκος,Ποίηση,2019,,Καρπούζια στο κατώι.pdf,https://www.openbook.gr/karpouzia-sto-katwi/,http://bit.ly/2knmob3
openBook135,Το χωριό της ελπίδας,Ειρήνη Γεωργιάδου-Λειβαδά,Διήγημα,2019,,Το χωριό της ελπίδας.pdf,https://www.openbook.gr/to-chorio-tis-elpidas/,http://bit.ly/2lHnQVG
openBook136,Αφιέρωμα στον Νίκο Καζαντζάκη,,Λογοτεχνικό αφιέρωμα,2017,,Αφιέρωμα στον Νίκο Καζαντζάκη.pdf,https://www.openbook.gr/arsovi-nikos-kazantzakis/,http://bit.ly/2lw5vLk
openBook137,Κείμενα Κυπριακής Λογοτεχνίας,,Ποίηση / Διήγημα,2017,978-9963-0-4534-1,Κείμενα Κυπριακής Λογοτεχνίας.pdf,https://www.openbook.gr/keimena-kypriakis-logotechnias/,http://bit.ly/2lCJgDi
openBook138,Μια παιδική εποχή – Αναπόληση του αγνού,Βασίλειος Κάππας,Ποίηση,2019,978-618-00-1420-4,Μια παιδική εποχή – Αναπόληση του αγνού.pdf,https://www.openbook.gr/mia-paidiki-epochi/,http://bit.ly/2jX2KlL
openBook139,,,,,,.pdf,https://www.openbook.gr/chs-harvard-ergastiri-pyrodotiissi-theatrikis-grafis/,
openBook140,HIV – Ένα τέλος αιματωμένο,Θανάσης Τριαρίδης,Θεατρικό έργο,2018,,HIV – Ένα τέλος αιματωμένο.pdf,https://www.openbook.gr/hiv/,http://bit.ly/2KoCsTQ
openBook141,Nastasya – Ένας ευαγγελισμός,Θανάσης Τριαρίδης,Θεατρικό έργο,2018,,Nastasya – Ένας ευαγγελισμός.pdf,https://www.openbook.gr/nastasya/,http://bit.ly/2GZfTD0
openBook142,,,,,,.pdf,https://www.openbook.gr/bookcrossing-free-books/,
openBook143,,,,,,.pdf,https://www.openbook.gr/drawing-ebooks/,
openBook144,,,,,,.pdf,https://www.openbook.gr/commons-festival-video/,
openBook145,Τακτικές τεχνοπολιτικών μέσων – Διαδικασίες συγκρότησης κοινών τόπων: διατάξεις,Κωνσταντίνος Ντάφλος,Σύγγραμμα,2015,978-960-603-214-1,Τακτικές τεχνοπολιτικών μέσων – Διαδικασίες συγκρότησης κοινών τόπων: διατάξεις.pdf,https://www.openbook.gr/taktikes-technopolitikwn-meswn/,http://bit.ly/2rEhnK0
openBook146,,,,,,.pdf,https://www.openbook.gr/22000-spania-xeirografa/,
openBook147,Η Λήδα στον κόσμο των γραμμάτων,Νικόλας Σμυρνάκης,Παραμύθι,2012,978-960-99990-6-9  //  Σελίδες: 9  //  Έτος έκδοσης: 2012,Η Λήδα στον κόσμο των γραμμάτων.pdf,https://www.openbook.gr/i-lida-ston-kosmo-twn-grammatwn/,http://bit.ly/2tnNEpw
openBook148,Δυο καρδιές που αγαπήθηκαν,"Αλέξανδρος Δουμάς (πατέρας) [Alexandre Dumas, 1802-1870]",Αισθηματικό μυθιστόρημα,2019,,Δυο καρδιές που αγαπήθηκαν.pdf,https://www.openbook.gr/dyo-kardies-pou-agapithikan/,http://bit.ly/2GIDwka
openBook149,Αντόν Τσέχωφ // 39 διηγήματα,Anton Chekhov (1860-1904),Διήγημα,2017,,Αντόν Τσέχωφ __ 39 διηγήματα.pdf,https://www.openbook.gr/anton-chekhov/,http://bit.ly/2hgJoDF
openBook150,Ένας γάμος και άλλα διηγήματα,"Εμίλ Ζολά (Émile Zola, 1840-1902)",Διήγημα,2019,,Ένας γάμος και άλλα διηγήματα.pdf,https://www.openbook.gr/enas-gamos/,http://bit.ly/2FwwnCc
openBook151,Surriento – Ο κόσμος ξανά,Θανάσης Τριαρίδης,Θεατρικό έργο,2019,,Surriento – Ο κόσμος ξανά.pdf,https://www.openbook.gr/surriento/,http://bit.ly/33p9KJX
openBook152,Λεύκωμα γελοιογραφικόν,Θέμος Άννινος (1845-1916),Σκίτσα και γελοιογραφίες,1874,,Λεύκωμα γελοιογραφικόν.pdf,https://www.openbook.gr/leykwma-geloiografikon/,http://bit.ly/2LeZpIs
openBook153,Ο άνθρωπος που σκότωσε τον εαυτό του,"Έντγκαρ Άλλαν Πόε (Edgar Allan Poe, 1809–1849)",Διήγημα,2019,978-618-84176-9-4,Ο άνθρωπος που σκότωσε τον εαυτό του.pdf,https://www.openbook.gr/o-anthrwpos-poy-skotwse-ton-eayto-tou/,http://bit.ly/2Ho3usD
openBook154,Η λοκαντιέρα,"Κάρλο Γκολντόνι (Carlo Goldoni, 1707-1793)",Θεατρικό έργο,1903,,Η λοκαντιέρα.pdf,https://www.openbook.gr/locandiera/,http://bit.ly/2ZgmT50
openBook155,Η εξαφάνισις του Ονορίου Σουμπράκ,"Γκιγιώμ Απολλιναίρ (Guillaume Apollinaire, 1880 – 1918)",Διήγημα,2019,,Η εξαφάνισις του Ονορίου Σουμπράκ.pdf,https://www.openbook.gr/i-exafanisis-tou-onoriou-soumprak/,http://bit.ly/2OPztIC
openBook156,Momotaro – Ταξίδι στο Νησί των Γιγάντων,,Κόμικ,2019,,Momotaro – Ταξίδι στο Νησί των Γιγάντων.pdf,https://www.openbook.gr/momotaro-taxidi-sto-nisi-twn-gigantwn/,http://bit.ly/2kjUmgn
openBook157,Ambos mundos (Οι δύο κόσμοι),Κατερίνα Καζολέα,Θεατρικό έργο,2019,,Ambos mundos (Οι δύο κόσμοι).pdf,https://www.openbook.gr/ambos-mundos/,http://bit.ly/2Kf4UGu
openBook158,Μπράνγουελ,Κατερίνα Καζολέα,Θεατρικό έργο,2019,,Μπράνγουελ.pdf,https://www.openbook.gr/branwell/,http://bit.ly/2GCnw2p
openBook159,Für wen? (Για ποιόν;),Κατερίνα Καζολέα,Θεατρικό έργο,2018,,Für wen? (Για ποιόν;).pdf,https://www.openbook.gr/fur-wen/,http://bit.ly/2K4vnYr
openBook160,Lemonade,Κατερίνα Καζολέα,Θεατρικό έργο,2018,,Lemonade.pdf,https://www.openbook.gr/lemonade/,http://bit.ly/2BCmZu0
openBook161,Σιμονέτα,Κατερίνα Καζολέα,Θεατρικό έργο,2018,,Σιμονέτα.pdf,https://www.openbook.gr/simoneta/,http://bit.ly/2CxQJtz
openBook162,Κι η σιδερώστρα έκοβε την τηλεόραση στα δυο – Συλλογή διηγημάτων,Μάνος Κοντολέων,αυτό της πεζογραφίας.,,978-618-84176-2-5,Κι η σιδερώστρα έκοβε την τηλεόραση στα δυο – Συλλογή διηγημάτων.pdf,https://www.openbook.gr/ki-i-siderwstra-ekove-tin-tileorasi-sta-dyo/,http://bit.ly/2VveFEI
openBook163,Απάνθισμα,Αλέξανδρος Παπαδιαμάντης (1851-1911),Διήγημα,2019,,Απάνθισμα.pdf,https://www.openbook.gr/apanthisma/,http://bit.ly/2JMTdrJ
openBook164,"To Beast, οr Not Τo Beast – Ένας ΜεταΡινόκερος",Μάνος Κουνουγάκης,Θεατρικό έργο,2019,,"To Beast, οr Not Τo Beast – Ένας ΜεταΡινόκερος.pdf",https://www.openbook.gr/to-beast-or-not-to-beast/,http://bit.ly/30NS34S
openBook165,Ο γελωτοποιός και άλλα δεκαέξι διηγήματα,"Μαξίμ Γκόρκι (Maxim Gorky, 1868-1936)",Διήγημα,2019,,Ο γελωτοποιός και άλλα δεκαέξι διηγήματα.pdf,https://www.openbook.gr/o-gelwtopoios/,http://bit.ly/2YkkruG
openBook166,Kindergrave,Μάνος Κουνουγάκης,Θεατρικό έργο,2019,,Kindergrave.pdf,https://www.openbook.gr/kindergrave/,http://bit.ly/2XzQyJD
openBook167,Manster,Μάνος Κουνουγάκης,Θεατρικό έργο,2018,,Manster.pdf,https://www.openbook.gr/manster/,http://bit.ly/2GMDpFN
openBook168,Mankind,Μάνος Κουνουγάκης,Θεατρικό έργο,2018,,Mankind.pdf,https://www.openbook.gr/mankind/,http://bit.ly/2AfyEif
openBook169,The Guevara Show,Μάνος Κουνουγάκης,Θεατρικό έργο,2018,,The Guevara Show.pdf,https://www.openbook.gr/the-guevara-show/,http://bit.ly/2T2Efj4
openBook170,Ένας γάμος και άλλα διηγήματα,"Εμίλ Ζολά (Émile Zola, 1840-1902)",Διήγημα,2019,,Ένας γάμος και άλλα διηγήματα.pdf,https://www.openbook.gr/enas-gamos/,http://bit.ly/2FwwnCc
openBook171,Η παιδική ζωή του Ερρίκου Ίψεν,"Ερρίκος Ίψεν (Henrik Ibsen, 1828-1906)",Αφήγημα,2019,,Η παιδική ζωή του Ερρίκου Ίψεν.pdf,https://www.openbook.gr/i-paidiki-zwi-tou-errikou-ipsen/,http://bit.ly/2xl28tb
openBook172,,,,,,.pdf,https://www.openbook.gr/the-battle-of-copyright/,
openBook173,,,,,,.pdf,https://www.openbook.gr/akouse-ena-vivlio/,
openBook174,,,,,,.pdf,https://www.openbook.gr/open-street-library/,
openBook175,,,,,,.pdf,https://www.openbook.gr/open-access-video/,
openBook176,,,,,,.pdf,https://www.openbook.gr/i-anadysi-toy-ideologikopolitikoy-reymatos-ton-koinon/,
openBook177,Τζακ ο αντεροβγάλτης – Οι περιπέτειες του Σέρλοκ Χολμς,"Άρθουρ Κόναν Ντόυλ (Arthur Conan Doyle, 1859–1930)",Αστυνομική λογοτεχνία,2019,,Τζακ ο αντεροβγάλτης – Οι περιπέτειες του Σέρλοκ Χολμς.pdf,https://www.openbook.gr/jack-o-anterovgaltis/,http://bit.ly/2ou6Vrq
openBook178,Η παιδική ζωή του Ερρίκου Ίψεν,"Ερρίκος Ίψεν (Henrik Ibsen, 1828-1906)",Αφήγημα,2019,,Η παιδική ζωή του Ερρίκου Ίψεν.pdf,https://www.openbook.gr/i-paidiki-zwi-tou-errikou-ipsen/,http://bit.ly/2xl28tb
openBook179,Ο Πάνος ο Κλάρας,Ζαχαρίας Παπαντωνίου (1877-1940),Διήγημα,2018,,Ο Πάνος ο Κλάρας.pdf,https://www.openbook.gr/o-panos-o-klaras/,http://bit.ly/2MbhiHd
openBook180,"Άκου, το κέρας θλίβεται","Πωλ Βερλαίν (Paul Verlaine, 1844-1896)",Ποίηση,2019,,"Άκου, το κέρας θλίβεται.pdf",https://www.openbook.gr/akou-to-keras-thlivetai/,http://bit.ly/2nuc9Dg
openBook181,Εγκαταλελειμμένη,"Ονορέ Ντε Μπαλζάκ (Honore de Balzac, 1799-1850)",Αισθηματικό ανάγνωσμα,2019,,Εγκαταλελειμμένη.pdf,https://www.openbook.gr/egkataleleimmeni/,http://bit.ly/2ZDJjgW
openBook182,Το τάμα της Ανθούλας,Ναπολέων Λαπαθιώτης (1888-1944),Αισθηματικό ρομάντζο,2019,,Το τάμα της Ανθούλας.pdf,https://www.openbook.gr/to-tama-tis-anthoulas/,http://bit.ly/31JQSVc
openBook183,Το κορίτσι με τα κρυστάλινα φτερά,,Παιδική λογοτεχνία,2019,,Το κορίτσι με τα κρυστάλινα φτερά.pdf,https://www.openbook.gr/to-koritsi-me-ta-krystalina-ftera/,http://bit.ly/2x6qS8l
openBook184,Λογοτεχνία: Φάκελος υλικού – Δίκτυα κειμένων,,Σχολικό εγχειρίδιο / Ανθολόγιο,2019,,Λογοτεχνία: Φάκελος υλικού – Δίκτυα κειμένων.pdf,https://www.openbook.gr/logotexnia-fakelos-ylikou/,http://bit.ly/2MxMK7k
openBook185,Φωλέα ευγενών,"Ιβάν Τουργκένιεφ (Ivan Turgenev, 1818-1883)",Μυθιστόρημα,2019,,Φωλέα ευγενών.pdf,https://www.openbook.gr/fwlea-eygenwn/,http://bit.ly/2LOc9Y8
openBook186,Κόμικς: Πως κατασκευάζονται,Πάνος Παχνέλης,Κόμικ / Εγχειρίδιο,2019,,Κόμικς: Πως κατασκευάζονται.pdf,https://www.openbook.gr/comics-pws-kataskeyazontai/,http://bit.ly/2Kblskf
openBook187,Ελ Τζο – Ο εκδικητής,,Κόμικ,1970,,Ελ Τζο – Ο εκδικητής.pdf,https://www.openbook.gr/el-tzo-1/,http://bit.ly/2EqCEyC
openBook188,Σημειώσεις από το υπόγειο,Άρθουρ Μπαντίνι,Ποίηση / Διήγημα,2015,,Σημειώσεις από το υπόγειο.pdf,https://www.openbook.gr/simeiwseis-apo-to-ypogeio/,http://bit.ly/2P6t0J8
openBook189,Άνθρωπον Ζητώ – Αρχές της Κυνικής Φιλοσοφίας,Μαρία Σεφέρου,Μελέτη,2019,,Άνθρωπον Ζητώ – Αρχές της Κυνικής Φιλοσοφίας.pdf,https://www.openbook.gr/anthrwpon-zitw/,http://bit.ly/2WIKy1s
openBook190,Η μυστηριώδης Νήσος,"Ιούλιος Βερν (Jules Verne, 1828-1905)",,2019,,Η μυστηριώδης Νήσος.pdf,https://www.openbook.gr/i-mysthriwdis-nisos/,http://bit.ly/2Eazpeu
openBook191,Η τελευταία ημέρα κατάδικου,"Βίκτωρ Ουγκώ (Victor Hugo, 1802-1885)",Μυθιστόρημα,1909,,Η τελευταία ημέρα κατάδικου.pdf,https://www.openbook.gr/i-teleytaia-imera-katadikoy/,http://bit.ly/2HhI4Os
